GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS231940748	2020-02-26 13:07:51	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				6	A 	C3	A 		Chile	CL	Antofagasta	CL-AN	Antofagasta	CL-AN-ANT					PN Llullaillaco. Quebrada Zorritas, vega.	L2593898	P	-24.5758300	-68.6130000	2014-01-30	12:29:00	obsr250897	S16740171	Traveling	P22	EBIRD	123	1.400		1	1		0	1	1			Una pareja con comportamiento alterado. Muy probablemente con nido, pero no se logró ver el nido	
URN:CornellLabOfOrnithology:EBIRD:OBS333729231	2020-02-27 11:37:52	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				9				Unknown Sex, Immature (1); Unknown Sex, Adult (8)	Chile	CL	Antofagasta	CL-AN	Calama	CL-AN-CAL					Geisers del Tatio	L724725	H	-22.3357862	-68.0125809	2015-07-24	17:23:00	obsr250897	S24411037	Incidental	P20	EBIRD				2	0	G1360194	0	1	1			<a href="https://www.flickr.com/photos/103825216@N07/19474729773/in/dateposted-public/" title="Chorlito cordillerano. El Tatio. 24-07-15"><img src="https://farm1.staticflickr.com/479/19474729773_0c04f3f3d2_k.jpg" alt="Chorlito cordillerano. El Tatio. 24-07-15" /></a>&gt;	
URN:CornellLabOfOrnithology:EBIRD:OBS333822098	2020-02-27 11:37:52	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				9				Unknown Sex, Immature (1); Unknown Sex, Adult (8)	Chile	CL	Antofagasta	CL-AN	Calama	CL-AN-CAL					Geisers del Tatio	L724725	H	-22.3357862	-68.0125809	2015-07-24	17:23:00	obsr267198	S24418012	Incidental	P20	EBIRD				2	0	G1360194	0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS493581471	2020-02-27 11:37:52	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Antofagasta	CL-AN	Calama	CL-AN-CAL					Geisers del Tatio	L724725	H	-22.3357862	-68.0125809	2017-05-02	13:00:00	obsr340657	S36492679	Traveling	P22	EBIRD	180	40.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS94033099	2020-02-27 12:40:57	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Salar de Pujsa--Bofedal	L931473	H	-23.2199718	-67.5716686	2007-01-26	09:20:00	obsr177244	S6544981	Traveling	P22	EBIRD	55	2.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS94033222	2020-02-27 12:40:57	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Salar de Pujsa--Bofedal	L931473	H	-23.2199718	-67.5716686	2007-01-27	09:40:00	obsr177244	S6544991	Traveling	P22	EBIRD	80	2.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS94032942	2020-02-27 12:40:57	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Salar de Pujsa--Bofedal	L931473	H	-23.2199718	-67.5716686	2007-01-25	09:00:00	obsr177244	S6544966	Traveling	P22	EBIRD	80	2.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1358061482	2022-03-06 03:19:30.160354	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1	ON	C4	ON		Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Machuca	L693463	H	-22.5996494	-68.0657423	2007-11-02		obsr816457	S104191890	Historical	P62	EBIRD					1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS61919095	2020-02-27 11:03:56	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Río Grande (Antofagasta)--Pueblo	L638148	H	-22.6520962	-68.1665826	2008-10-18		obsr150709	S4492241	Incidental	P20	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS359054856	2020-03-27 11:59:46	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					RN Los Flamencos--Salar de Tara	L815262	H	-23.0127563	-67.3036194	2015-05-18	14:00:00	obsr228119	S26300274	Historical	P62	EBIRD	90	1.000		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS418688260	2020-05-05 12:11:19	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Vegas de Quipiaco	L839755	H	-23.0821006	-67.5979918	2016-06-25	10:00:00	obsr146681	S30745052	Stationary	P21	EBIRD	30			2	1	G1852015	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS418253447	2020-05-05 12:11:19	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Vegas de Quipiaco	L839755	H	-23.0821006	-67.5979918	2016-06-25	10:00:00	obsr629948	S30711812	Stationary	P21	EBIRD	30			2	1	G1852015	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS904420506	2023-05-17 09:49:57.73744	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					RN Los Flamencos--Salar de Tara	L815262	H	-23.0127563	-67.3036194	2016-06-25	12:00:00	obsr823742	S67922636	Stationary	P21	EBIRD	40			2	1	G1852017	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS418688361	2023-05-17 09:49:57.73744	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					RN Los Flamencos--Salar de Tara	L815262	H	-23.0127563	-67.3036194	2016-06-25	12:00:00	obsr146681	S30745056	Stationary	P21	EBIRD	40			2	1	G1852017	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS418255099	2023-05-17 09:49:57.73744	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					RN Los Flamencos--Salar de Tara	L815262	H	-23.0127563	-67.3036194	2016-06-25	12:00:00	obsr629948	S30711923	Stationary	P21	EBIRD	40			2	1	G1852017	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS493971670	2020-02-27 10:47:45	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Laguna tuyajito	L5781341	P	-23.9480540	-67.5954420	2017-05-03	15:38:00	obsr340657	S36517028	Traveling	P22	EBIRD	30	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS514251059	2020-02-27 10:51:26	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Norte de Machuca, estero a orilla de camino	L6023636	P	-22.5861581	-68.0487156	2017-06-26	13:30:00	obsr435403	S37822245	Traveling	P22	EBIRD_CL	20	0.200		2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS618808114	2020-02-27 11:28:34	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					CL-Antofagasta-San Pedro de Atacama (-22,5910,-68,0541)	L6873860	P	-22.5910410	-68.0540520	2018-02-14	10:20:00	obsr1101611	S45730663	Traveling	P22	EBIRD_CL	60	2.000		2	1	G2943864	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS577764576	2020-02-27 11:28:34	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					CL-Antofagasta-San Pedro de Atacama (-22,5910,-68,0541)	L6873860	P	-22.5910410	-68.0540520	2018-02-14	10:20:00	obsr115702	S42768038	Traveling	P22	EBIRD_CL	60	2.000		2	1	G2943864	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS577527102	2020-02-27 11:28:34	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					CL-Antofagasta-San Pedro de Atacama (-22,5910,-68,0541)	L6873860	P	-22.5910410	-68.0540520	2018-02-14	10:20:00	obsr142116	S42748721	Traveling	P22	EBIRD_CL	60	2.000		2	1	G2943864	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS784952822	2023-07-30 07:29:02.342754	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Machuca	L693463	H	-22.5996494	-68.0657423	2018-04-09		obsr570968	S58166266	Historical	P62	EBIRD				3	0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS783826611	2020-02-27 12:44:11	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					North of Machuca	L9522536	P	-22.5876380	-68.0504810	2019-06-23	14:17:00	obsr1107319	S58077254	Traveling	P22	EBIRD	39	0.478		18	1	G4308632	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS778343515	2020-02-27 12:44:11	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					North of Machuca	L9522536	P	-22.5876380	-68.0504810	2019-06-23	14:17:00	obsr150352	S57637938	Traveling	P22	EBIRD	39	0.478		18	1	G4308632	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS778345495	2020-02-27 12:44:11	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					North of Machuca	L9522536	P	-22.5876380	-68.0504810	2019-06-23	14:17:00	obsr166679	S57638111	Traveling	P22	EBIRD	39	0.478		18	1	G4308632	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS778424217	2020-02-27 12:44:11	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					North of Machuca	L9522536	P	-22.5876380	-68.0504810	2019-06-23	14:17:00	obsr61274	S57644356	Traveling	P22	EBIRD	39	0.478		18	1	G4308632	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS778424323	2020-02-27 12:44:11	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					North of Machuca	L9522536	P	-22.5876380	-68.0504810	2019-06-23	14:17:00	obsr29924	S57644366	Traveling	P22	EBIRD	39	0.478		18	1	G4308632	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS778423555	2020-02-27 12:44:11	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					North of Machuca	L9522536	P	-22.5876380	-68.0504810	2019-06-23	14:17:00	obsr438747	S57644291	Traveling	P22	EBIRD	39	0.478		18	1	G4308632	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS778711296	2020-02-27 12:44:11	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					North of Machuca	L9522536	P	-22.5876380	-68.0504810	2019-06-23	14:17:00	obsr171564	S57667405	Traveling	P22	EBIRD	39	0.478		18	1	G4308632	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS778351822	2020-02-27 12:44:11	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					North of Machuca	L9522536	P	-22.5876380	-68.0504810	2019-06-23	14:17:00	obsr136780	S57638566	Traveling	P22	EBIRD	39	0.478		18	1	G4308632	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS778700698	2020-02-27 12:44:11	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					North of Machuca	L9522536	P	-22.5876380	-68.0504810	2019-06-23	14:17:00	obsr46074	S57666577	Traveling	P22	EBIRD	39	0.478		18	1	G4308632	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS778343534	2020-02-27 12:44:11	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					North of Machuca	L9522536	P	-22.5876380	-68.0504810	2019-06-23	14:17:00	obsr1012548	S57637940	Traveling	P22	EBIRD	39	0.478		18	1	G4308632	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS778343507	2020-02-27 12:44:11	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					North of Machuca	L9522536	P	-22.5876380	-68.0504810	2019-06-23	14:17:00	obsr92733	S57637937	Traveling	P22	EBIRD	39	0.478		18	1	G4308632	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS778421531	2020-02-27 12:44:11	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					North of Machuca	L9522536	P	-22.5876380	-68.0504810	2019-06-23	14:17:00	obsr285254	S57644127	Traveling	P22	EBIRD	39	0.478		18	1	G4308632	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS778245237	2020-02-27 12:44:11	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					North of Machuca	L9522536	P	-22.5876380	-68.0504810	2019-06-23	14:17:00	obsr54836	S57630423	Traveling	P22	EBIRD	39	0.478		18	1	G4308632	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS782248777	2020-02-27 12:44:11	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					North of Machuca	L9522536	P	-22.5876380	-68.0504810	2019-06-23	14:17:00	obsr18725	S57952217	Traveling	P22	EBIRD	39	0.478		18	1	G4308632	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS955510161	2020-07-12 22:00:05	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Vados del Putana	L724695	H	-22.5338050	-68.0335236	2020-07-12	10:00:00	obsr1804090	S71412625	Traveling	P22	EBIRD	150	3.000		2	1	G5540404	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS955450687	2020-07-12 22:00:05	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Vados del Putana	L724695	H	-22.5338050	-68.0335236	2020-07-12	10:00:00	obsr834782	S71407751	Traveling	P22	EBIRD	150	3.000		2	1	G5540404	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1485487756	2022-09-06 22:01:43.443895	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Laguna Quepiaco	L11072559	H	-23.1138426	-67.5447960	2021-11-03	17:30:00	obsr1472155	S115700955	Traveling	P22	EBIRD	60	4.000		1	1		1	1	0		Bofedal de Quepiaco y laguna aguas arriba del bofedal		
URN:CornellLabOfOrnithology:EBIRD:OBS1578302852	2022-12-10 08:01:49.812628	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Vegas de Quipiaco	L839755	H	-23.0821006	-67.5979918	2022-12-08	17:47:00	obsr168934	S123707966	Traveling	P22	EBIRD	39	1.550		2	1	G9278530	0	1	0			Muy desconfiado.	
URN:CornellLabOfOrnithology:EBIRD:OBS1578539253	2022-12-10 08:01:49.812628	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Vegas de Quipiaco	L839755	H	-23.0821006	-67.5979918	2022-12-08	17:47:00	obsr168939	S123722510	Traveling	P22	EBIRD	39	1.550		2	1	G9278530	0	1	0			Muy desconfiado.	
URN:CornellLabOfOrnithology:EBIRD:OBS1591731225	2023-02-17 21:38:03.31546	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Vados del Putana	L724695	H	-22.5338050	-68.0335236	2022-12-29	10:25:00	obsr653588	S124832547	Incidental	P20	EBIRD				4	0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1782711538	2023-07-14 16:33:13.228238	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Antofagasta	CL-AN	San Pedro de Atacama	CL-AN-PED					Reserva Nacional Los FLAMENCOS, San Pedro de Atacama CL-Antofagasta -22.97866, -68.23812	L25040906	P	-22.9786610	-68.2381200	2023-07-14	16:28:00	obsr1097131	S144540875	Incidental	P20	EBIRD_CL				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1081413880	2023-03-27 14:22:19.98379	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					PN Lauca--Parinacota	L603748	H	-18.2026148	-69.2682409	1990-01-20	06:30:00	obsr643986	S82240272	Traveling	P22	EBIRD	660	20.000		1	1		0	1	0		Chile tour 1990	One of the major objectives, great views after a walk down to the bog	
URN:CornellLabOfOrnithology:EBIRD:OBS905206899	2023-07-23 22:02:04.773392	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1				Unknown Sex, Adult (1)	Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					PN Lauca [usar localidades específicas, por favor]	L819709	H	-18.1960868	-69.3196106	1991-03-03	12:00:00	obsr1334452	S67978782	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS550119343	2023-03-27 14:21:38.333871	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				X	FL	C4	FL	Female, Adult (1); Male, Adult (1)	Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					PN Lauca--Las Cuevas	L572426	H	-18.1670566	-69.4337654	1992-12-05	13:00:00	obsr975020	S40557471	Historical	P62	EBIRD_CL				17	0		0	1	0		Ornitholidays to Chile	A pair calling anxiously to unseen chicks along the edge.	
URN:CornellLabOfOrnithology:EBIRD:OBS939745136	2023-03-27 14:21:38.333871	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					PN Lauca--Las Cuevas	L572426	H	-18.1670566	-69.4337654	1995-10-01		obsr312212	S70205753	Historical	P62	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS553717914	2023-07-23 22:48:12.595835	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					PN Lauca [usar localidades específicas, por favor]	L819709	H	-18.1960868	-69.3196106	1996-12-01	12:00:00	obsr975020	S40841259	Historical	P62	EBIRD_CL				10	1		0	1	0		Ornitholidays to Chile		
URN:CornellLabOfOrnithology:EBIRD:OBS1040733980	2023-03-27 14:21:38.333871	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2	NE	C4	NE		Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					PN Lauca--Las Cuevas	L572426	H	-18.1670566	-69.4337654	1998-11-08		obsr637980	S78327568	Historical	P62	EBIRD					0		0	1	0		After lunch in Putre birded this area focusing on the boggy areas. Drove on up to Parinacota and spent time birding here before spending the night sleeping in the car at Parinocota - an extremely cold night with frequent dashes to the nearby rocks!	Female seen well feeding on waters edge on bog. Male found on nest and brooding egss. Nest close to waters edge and atop grassy tussock surrounded by water.	
URN:CornellLabOfOrnithology:EBIRD:OBS930789975	2023-03-27 14:19:38.69743	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					PN Lauca--Bofedal Chucuyo	L2763640	H	-18.2000000	-69.2833333	2001-08-01	06:00:00	obsr729919	S69579561	Historical	P62	EBIRD	180	0.500		3	0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1093901290	2023-03-27 14:20:39.406704	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					PN Lauca--CH11	L5071554	H	-18.1608789	-69.4803822	2001-11-08		obsr850787	S83313924	Historical	P62	EBIRD				2	0		0	1	0		Early morning drive back to Lauca arriving at 7.30 and spent all day there leaving at 18.00 driving back to our Azapa hotel. http://eastsussexbirding.blogspot.com/2001/10/311001-241101-chile.html		
URN:CornellLabOfOrnithology:EBIRD:OBS180338538	2023-03-27 14:25:19.81951	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					PN Lauca [usar localidades específicas, por favor]	L819709	H	-18.1960868	-69.3196106	2001-12-19		obsr145250	S12913836	Historical	P62	EBIRD				3	1		0	1	0			In a cushion bog near Las Cuevas. Fantastic!	
URN:CornellLabOfOrnithology:EBIRD:OBS916319783	2023-03-27 14:15:56.354449	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					Alto Pacollo	L10059107	H	-18.1676913	-69.4915248	2002-11-19		obsr263144	S68685339	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS916817772	2023-03-27 14:15:56.354449	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				X					Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					Alto Pacollo	L10059107	H	-18.1676913	-69.4915248	2002-11-20		obsr263144	S68717195	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS916825263	2023-03-27 14:15:56.354449	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				X					Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					Alto Pacollo	L10059107	H	-18.1676913	-69.4915248	2002-11-21		obsr263144	S68717692	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS55284816	2023-03-27 14:21:38.333871	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					PN Lauca--Las Cuevas	L572426	H	-18.1670566	-69.4337654	2003-02-17		obsr54836	S3975817	Incidental	P20	EBIRD					1		0	1	0			2  Lauca National Park , Las Cuevas	
URN:CornellLabOfOrnithology:EBIRD:OBS1473573254	2023-03-27 14:17:59.591014	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					Las Cuevas	L19993968	P	-18.1688596	-69.4318169	2003-03-03		obsr1058232	S114460595	Historical	P62	EBIRD				2	0		1	1	0		Roadside stop		
URN:CornellLabOfOrnithology:EBIRD:OBS1077026760	2023-03-27 14:25:19.81951	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					PN Lauca [usar localidades específicas, por favor]	L819709	H	-18.1960868	-69.3196106	2003-07-01		obsr403888	S81840611	Historical	P62	EBIRD				4	1		0	1	0		With Barbara Knapton, Abby Sada, driver Oriol.  Do not recall exact locations of these birds.		
URN:CornellLabOfOrnithology:EBIRD:OBS868137621	2023-03-27 14:25:19.81951	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				X					Chile	CL	Arica y Parinacota	CL-AP	Putre	CL-AP-PUT					PN Lauca [usar localidades específicas, por favor]	L819709	H	-18.1960868	-69.3196106	2003-10-22		obsr221931	S64819205	Historical	P62	EBIRD					0		1	1	0				
